palle ID,palle Name,Upabasti ID,Created On,Updated On
9030958378,tarapur colony,9030958378,07-Jan-21,07-Jan-21
9030958379,prajay gul motors,9030958379,07-Jan-21,07-Jan-21
9030958380,sai nagar,9030958380,07-Jan-21,07-Jan-21
9030958381,bank colony,9030958381,07-Jan-21,07-Jan-21
9030958382,shanthi nagar,9030958382,07-Jan-21,07-Jan-21
9031059383,budaga jangala basthi,9031059383,07-Jan-21,07-Jan-21
9031059384,pochamma basthi,9031059384,07-Jan-21,07-Jan-21
9031059385,old bus stand,9031059385,07-Jan-21,07-Jan-21
9031059386,rajaka basthi,9031059386,07-Jan-21,07-Jan-21
9031059387,munnuru basthi,9031059387,07-Jan-21,07-Jan-21
9031059388,shalivahana basthi,9031059388,07-Jan-21,07-Jan-21
9031059389,gokul nagar,9031059389,07-Jan-21,07-Jan-21
9031060390,goud basthi,9031060390,07-Jan-21,07-Jan-21
9031060391,venkataramana colony,9031060391,07-Jan-21,07-Jan-21
9031060392,mudiraj basthi,9031060392,07-Jan-21,07-Jan-21
9031060393,ambethkar basthi,9031060393,07-Jan-21,07-Jan-21
9031060394,nadi gadda,9031060394,07-Jan-21,07-Jan-21
9031060395,yadav basthi,9031060395,07-Jan-21,07-Jan-21
9031061396,gandhi nagar,9031061396,07-Jan-21,07-Jan-21
9031061397,mahankali nagar,9031061397,07-Jan-21,07-Jan-21
9031061398,gangaputra basthi,9031061398,07-Jan-21,07-Jan-21
9031061399,shivalayam,9031061399,07-Jan-21,07-Jan-21
9031061400,boyawada road,9031061400,07-Jan-21,07-Jan-21
9031062401,vivekananda nagar,9031062401,07-Jan-21,07-Jan-21
9031062402,mbr nagar,9031062402,07-Jan-21,07-Jan-21
9031062403,thirumala hills,9031062403,07-Jan-21,07-Jan-21
9031062404,bhagya nagar,9031062404,07-Jan-21,07-Jan-21
9031063405,sagar road,9031063405,07-Jan-21,07-Jan-21
9031063406,brundhavan nagar,9031063406,07-Jan-21,07-Jan-21
9031063407,vaddera basthi,9031063407,07-Jan-21,07-Jan-21
9031063408,k v thanda,9031063408,07-Jan-21,07-Jan-21
9031064409,khanapur,9031064409,07-Jan-21,07-Jan-21
9031065410,sheriguda,9031065410,07-Jan-21,07-Jan-21
9031066411,malsheti guda,9031066411,07-Jan-21,07-Jan-21
9031167412,kummari basthi,9031167412,07-Jan-21,07-Jan-21
9031167413,kapu gadda,9031167413,07-Jan-21,07-Jan-21
9031167414,chary nagar,9031167414,07-Jan-21,07-Jan-21
9031167415,rudra colony,9031167415,07-Jan-21,07-Jan-21
9031167416,yadava basthi,9031167416,07-Jan-21,07-Jan-21
9031167417,shivaji basthi,9031167417,07-Jan-21,07-Jan-21
9031168418,krishnamandir bhramana vadi,9031168418,07-Jan-21,07-Jan-21
9031168419,bahadur ali maktha,9031168419,07-Jan-21,07-Jan-21
9031168420,buchi reddy colony,9031168420,07-Jan-21,07-Jan-21
9031168421,brundhavan township,9031168421,07-Jan-21,07-Jan-21
9031168422,narsing mandir,9031168422,07-Jan-21,07-Jan-21
9031169423,siddenthi,9031169423,07-Jan-21,07-Jan-21
9031169424,brundhavancolony,9031169424,07-Jan-21,07-Jan-21
9031169425,siddeshwara colony,9031169425,07-Jan-21,07-Jan-21
9031169426,adharsh nagar,9031169426,07-Jan-21,07-Jan-21
9031169427,nakshatra colony,9031169427,07-Jan-21,07-Jan-21
9031170428,ragiv gruhakalpa,9031170428,07-Jan-21,07-Jan-21
9031170429,sama enclave,9031170429,07-Jan-21,07-Jan-21
9031171430,ragiv gruhakalpa,9031171430,07-Jan-21,07-Jan-21
9031171431,csk colony,9031171431,07-Jan-21,07-Jan-21
9031172432,kothwlal guda,9031172432,07-Jan-21,07-Jan-21
9031172433,huda colony,9031172433,07-Jan-21,07-Jan-21
9031173434,ragiv gruhakalpa,9031173434,07-Jan-21,07-Jan-21
9031173435,weekar section colony,9031173435,07-Jan-21,07-Jan-21
9031174436,tondu palli,9031174436,07-Jan-21,07-Jan-21
9031175437,dhodda,9031175437,07-Jan-21,07-Jan-21
9031175438,indra nagar colony,9031175438,07-Jan-21,07-Jan-21
9031176439,golla palli,9031176439,07-Jan-21,07-Jan-21
9040101001,Kalikabar,9040101001,07-Jan-21,07-Jan-21
9040101002,Chennayya Thota,9040101002,07-Jan-21,07-Jan-21
9040101003,Azampura,9040101003,07-Jan-21,07-Jan-21
9040101004,Brahmanwadi,9040101004,07-Jan-21,07-Jan-21
9040102005,Kurmaguda,9040102005,07-Jan-21,07-Jan-21
9040102006,Bharathnagar,9040102006,07-Jan-21,07-Jan-21
9040102007,Sailalthota,9040102007,07-Jan-21,07-Jan-21
9040102008,Poolathota,9040102008,07-Jan-21,07-Jan-21
9040102009,Upparbasti,9040102009,07-Jan-21,07-Jan-21
9040103010,Vinayakngar Colony,9040103010,07-Jan-21,07-Jan-21
9040103011,Madannapet,9040103011,07-Jan-21,07-Jan-21
9040103012,Madannapet Colony ,9040103012,07-Jan-21,07-Jan-21
9040103013,Samajesewa Sangam,9040103013,07-Jan-21,07-Jan-21
9040104014,Old Santhosh Nagar,9040104014,07-Jan-21,07-Jan-21
9040104015,New Santhosh Nagar,9040104015,07-Jan-21,07-Jan-21
9040104016,Saraladevi Nagar,9040104016,07-Jan-21,07-Jan-21
9040104017,DS Nagar,9040104017,07-Jan-21,07-Jan-21
9040105018,East Maruthinagar,9040105018,07-Jan-21,07-Jan-21
9040105019,Maruthinagar,9040105019,07-Jan-21,07-Jan-21
9040105020,Pochamma guda,9040105020,07-Jan-21,07-Jan-21
9040106021,Rajireddy Nagar,9040106021,07-Jan-21,07-Jan-21
9040106022,Durgabhavani Nagar,9040106022,07-Jan-21,07-Jan-21
9040106023,SGR Nagar,9040106023,07-Jan-21,07-Jan-21
9040106024,yadigiri Nagar,9040106024,07-Jan-21,07-Jan-21
9040107025,Surya nagar,9040107025,07-Jan-21,07-Jan-21
9040107026,Keshav Basti,9040107026,07-Jan-21,07-Jan-21
9040107027,Katika Basti,9040107027,07-Jan-21,07-Jan-21
9040107028,Harijana wada,9040107028,07-Jan-21,07-Jan-21
9040107029,Chilaka Basti,9040107029,07-Jan-21,07-Jan-21
9040108030,Brindavan Colony ,9040108030,07-Jan-21,07-Jan-21
9040108031,Sairam Nagar Colony,9040108031,07-Jan-21,07-Jan-21
9040108032,Pavanpuri Colony,9040108032,07-Jan-21,07-Jan-21
9040108033,Press Colony ,9040108033,07-Jan-21,07-Jan-21
9040108034,RTC Colony,9040108034,07-Jan-21,07-Jan-21
9040109035,Dhobighat,9040109035,07-Jan-21,07-Jan-21
9040109036,Chandrayya Nagar,9040109036,07-Jan-21,07-Jan-21
9040109037,Edi Bazaar,9040109037,07-Jan-21,07-Jan-21
9040109038,Kummarawadi,9040109038,07-Jan-21,07-Jan-21
9040210039,Ekalavya Nagar,9040210039,07-Jan-21,07-Jan-21
9040210040,Reddy basti,9040210040,07-Jan-21,07-Jan-21
9040210041,Praveen ganesh Basti,9040210041,07-Jan-21,07-Jan-21
9040210042,Jyothi Sangam,9040210042,07-Jan-21,07-Jan-21
9040211043,Saidabad Colony,9040211043,07-Jan-21,07-Jan-21
9040211044,Lokayukta Colony,9040211044,07-Jan-21,07-Jan-21
9040211045,Jaya nagar,9040211045,07-Jan-21,07-Jan-21
9040212046,Purnodaya,9040212046,07-Jan-21,07-Jan-21
9040212047,Vani nagar,9040212047,07-Jan-21,07-Jan-21
9040212048,Laxmi Nagar - 1,9040212048,07-Jan-21,07-Jan-21
9040213049,Laxmi Nagar - 2,9040213049,07-Jan-21,07-Jan-21
9040213050,Subryamanya Nagar,9040213050,07-Jan-21,07-Jan-21
9040213051,Sai Nagar,9040213051,07-Jan-21,07-Jan-21
9040213052,SBH Officers Colony,9040213052,07-Jan-21,07-Jan-21
9040214053,Vinay Nagar,9040214053,07-Jan-21,07-Jan-21
9040214054,Telecom Quarters,9040214054,07-Jan-21,07-Jan-21
9040215055,Indraprasta,9040215055,07-Jan-21,07-Jan-21
9040215056,Prashanth Nagar,9040215056,07-Jan-21,07-Jan-21
9040215057,Srinivas Nagar,9040215057,07-Jan-21,07-Jan-21
9040215058,Chintal Basti,9040215058,07-Jan-21,07-Jan-21
9040216059,Saraswati Nagar,9040216059,07-Jan-21,07-Jan-21
9040216060,Vishnu Nagar,9040216060,07-Jan-21,07-Jan-21
9040216061,Singereni Colony,9040216061,07-Jan-21,07-Jan-21
9040216062,Khaja Bagh,9040216062,07-Jan-21,07-Jan-21
9040217063,Krishna Nagar 1 & 2,9040217063,07-Jan-21,07-Jan-21
9040217064,Adarsh Nagar,9040217064,07-Jan-21,07-Jan-21
9040217065,Adarsh Jaya Basti,9040217065,07-Jan-21,07-Jan-21
9040218066,Balaji Nagar,9040218066,07-Jan-21,07-Jan-21
9040218067,Reddy Nagar,9040218067,07-Jan-21,07-Jan-21
9040219068,Vambay Houses,9040219068,07-Jan-21,07-Jan-21
9040219069,Vambay Huts,9040219069,07-Jan-21,07-Jan-21
9040220070,Sriram nagar Colony,9040220070,07-Jan-21,07-Jan-21
9040220071,Greenpark Colony,9040220071,07-Jan-21,07-Jan-21
9040220072,SN Reddy Nagar,9040220072,07-Jan-21,07-Jan-21
9040220073,Keshav Nagar,9040220073,07-Jan-21,07-Jan-21
9040220074,Bhanu Nagar,9040220074,07-Jan-21,07-Jan-21
9040321075,Vinayaja Veedi,9040321075,07-Jan-21,07-Jan-21
9040321076,Papayya Basti,9040321076,07-Jan-21,07-Jan-21
9040321077,Shankar Nagar,9040321077,07-Jan-21,07-Jan-21
9040321078,Municipal colony,9040321078,07-Jan-21,07-Jan-21
9040321079,Sarojini Nagar,9040321079,07-Jan-21,07-Jan-21
9040322080,Prashanth Nagar,9040322080,07-Jan-21,07-Jan-21
9040322081,Vinayak Nagar,9040322081,07-Jan-21,07-Jan-21
9040322082,Bank Quarters,9040322082,07-Jan-21,07-Jan-21
9040322083,Banjara Basti,9040322083,07-Jan-21,07-Jan-21
9040322084,Balanandham Basti,9040322084,07-Jan-21,07-Jan-21
9040323085,Saleem Nagar,9040323085,07-Jan-21,07-Jan-21
9040323086,Hedge Hopital Lane,9040323086,07-Jan-21,07-Jan-21
9040323087,Dominics School,9040323087,07-Jan-21,07-Jan-21
9040323088,KGH Hospital,9040323088,07-Jan-21,07-Jan-21
9040324089,Anand Nagar,9040324089,07-Jan-21,07-Jan-21
9040324090,Chanchalguda,9040324090,07-Jan-21,07-Jan-21
9040324091,Professors Colony,9040324091,07-Jan-21,07-Jan-21
9040324092,Paltan,9040324092,07-Jan-21,07-Jan-21
9040324093,Dayanand Nagar,9040324093,07-Jan-21,07-Jan-21
9040325094,LIC Colony,9040325094,07-Jan-21,07-Jan-21
9040325095,Madhava Nagar,9040325095,07-Jan-21,07-Jan-21
9040325096,Sapota Bagh,9040325096,07-Jan-21,07-Jan-21
9040325097,B-Complex,9040325097,07-Jan-21,07-Jan-21
9040325098,C & D quarters,9040325098,07-Jan-21,07-Jan-21
9040325099,APHB Colony,9040325099,07-Jan-21,07-Jan-21
9040326100,venkatadri Nagar,9040326100,07-Jan-21,07-Jan-21
9040326101,Tirumala Hills,9040326101,07-Jan-21,07-Jan-21
9040326102,Revenue board colony,9040326102,07-Jan-21,07-Jan-21
9040326103,Andhra Colony,9040326103,07-Jan-21,07-Jan-21
9040326104,Asmangad,9040326104,07-Jan-21,07-Jan-21
9040326105,APAU Colony,9040326105,07-Jan-21,07-Jan-21
9040326106,Kalyan Nagar,9040326106,07-Jan-21,07-Jan-21
9040327107,Bhulaxmi Nagar,9040327107,07-Jan-21,07-Jan-21
9040327108,VKD Nagar,9040327108,07-Jan-21,07-Jan-21
9040327109,Karan Bagh,9040327109,07-Jan-21,07-Jan-21
9040327110,SBH Bank Colony,9040327110,07-Jan-21,07-Jan-21
9040327111,Shankeshwar Bazar,9040327111,07-Jan-21,07-Jan-21
9040327112,Sairam nagar  ,9040327112,07-Jan-21,07-Jan-21
9040327113,Triveni nagar,9040327113,07-Jan-21,07-Jan-21
9040327114,"A, B, C, GA1, GA2 Colony",9040327114,07-Jan-21,07-Jan-21
9040428115,Prashant Nagar,9040428115,07-Jan-21,07-Jan-21
9040428116,East Prashant Nagar,9040428116,07-Jan-21,07-Jan-21
9040428117,Moosarambagh,9040428117,07-Jan-21,07-Jan-21
9040429118,Shalivahan Nagar,9040429118,07-Jan-21,07-Jan-21
9040429119,Vikas Nagar,9040429119,07-Jan-21,07-Jan-21
9040429120,Ganeshpuri Colony,9040429120,07-Jan-21,07-Jan-21
9040430121,Vidyuthnagar,9040430121,07-Jan-21,07-Jan-21
9040430122,Bhavani Nagar,9040430122,07-Jan-21,07-Jan-21
9040431123,Hanuman Nagar,9040431123,07-Jan-21,07-Jan-21
9040431124,Municipal Colony Basti,9040431124,07-Jan-21,07-Jan-21
9040432125,Chaitanyapuri,9040432125,07-Jan-21,07-Jan-21
9040432126,Indiranagar,9040432126,07-Jan-21,07-Jan-21
9040432127,Sai Nagar,9040432127,07-Jan-21,07-Jan-21
9040433128,Prabhat Nagar,9040433128,07-Jan-21,07-Jan-21
9040433129,Satyanarayana Puram,9040433129,07-Jan-21,07-Jan-21
9040434130,Phanigiri Colony,9040434130,07-Jan-21,07-Jan-21
9040434131,Laxmi narasimha Colony,9040434131,07-Jan-21,07-Jan-21
9040435132,Satyanagar,9040435132,07-Jan-21,07-Jan-21
9040435133,SRL Colony,9040435133,07-Jan-21,07-Jan-21
9040435134,Mohan Nagar,9040435134,07-Jan-21,07-Jan-21
9040436135,Kothapet,9040436135,07-Jan-21,07-Jan-21
9040436136,Kothapet Basti,9040436136,07-Jan-21,07-Jan-21
9040436137,Maruthinagar,9040436137,07-Jan-21,07-Jan-21
9040437138,New Maruthi Nagar,9040437138,07-Jan-21,07-Jan-21
9040437139,Ratna nagar Colony,9040437139,07-Jan-21,07-Jan-21
9040437140,New Maruthi nagar East,9040437140,07-Jan-21,07-Jan-21
9040437141,New Maruthi nagar North,9040437141,07-Jan-21,07-Jan-21
9040538142,Laxmi nagar,9040538142,07-Jan-21,07-Jan-21
9040538143,SBI Colony,9040538143,07-Jan-21,07-Jan-21
9040538144,Vijaypuri Colony,9040538144,07-Jan-21,07-Jan-21
9040539145,Telephone Colony,9040539145,07-Jan-21,07-Jan-21
9040539146,Sowbhagya Puram,9040539146,07-Jan-21,07-Jan-21
9040539147,RK Puram,9040539147,07-Jan-21,07-Jan-21
9040540148,Mohan Nagar,9040540148,07-Jan-21,07-Jan-21
9040540149,Mohan Nagar Janapriya,9040540149,07-Jan-21,07-Jan-21
9040540150,Samathapuri Colony,9040540150,07-Jan-21,07-Jan-21
9040541151,New Nagole,9040541151,07-Jan-21,07-Jan-21
9040541152,Shrungeri Colony,9040541152,07-Jan-21,07-Jan-21
9040541153,Shenhapuri,9040541153,07-Jan-21,07-Jan-21
9040542154,Margadarshi Colony,9040542154,07-Jan-21,07-Jan-21
9040542155,Vasavi Colony,9040542155,07-Jan-21,07-Jan-21
9040542156,Dwaraka nagar,9040542156,07-Jan-21,07-Jan-21
9040542157,Greenhills Colony,9040542157,07-Jan-21,07-Jan-21
9040543158,Haripuri Colony,9040543158,07-Jan-21,07-Jan-21
9040543159,New Haripuri Colony,9040543159,07-Jan-21,07-Jan-21
9040543160,Yadav Nagar,9040543160,07-Jan-21,07-Jan-21
9040543161,Alkapuri,9040543161,07-Jan-21,07-Jan-21
9040544162,NTR Nagar Phase1,9040544162,07-Jan-21,07-Jan-21
9040544163,50 Gudiselu,9040544163,07-Jan-21,07-Jan-21
9040544164,New Haripuri Colony,9040544164,07-Jan-21,07-Jan-21
9040544165,Jana Priya Colony,9040544165,07-Jan-21,07-Jan-21
9040545166,NTR Nagar Phase2,9040545166,07-Jan-21,07-Jan-21
9040545167,Saibaba Nagar,9040545167,07-Jan-21,07-Jan-21
9040545168,Shiva Ganga Colony,9040545168,07-Jan-21,07-Jan-21
9040545169,Chitra Layout,9040545169,07-Jan-21,07-Jan-21
9040546170,NTR Nagar Phase3,9040546170,07-Jan-21,07-Jan-21
9040546171,Bharath Nagar,9040546171,07-Jan-21,07-Jan-21
9040546172,Rajiv Gandhi Nagar,9040546172,07-Jan-21,07-Jan-21
9040647173,Bandlaguda Village,9040647173,07-Jan-21,07-Jan-21
9040647174,Krushi Nagar,9040647174,07-Jan-21,07-Jan-21
9040647175,Vijaya Gardens,9040647175,07-Jan-21,07-Jan-21
9040648176,Anand Nagar,9040648176,07-Jan-21,07-Jan-21
9040648177,Indraprasta Colony,9040648177,07-Jan-21,07-Jan-21
9040648178,Indu Aranya,9040648178,07-Jan-21,07-Jan-21
9040648179,Bandlaguda Bus Depo,9040648179,07-Jan-21,07-Jan-21
9040648180,Housing Board Colony,9040648180,07-Jan-21,07-Jan-21
9040649181,Fathullaguda ,9040649181,07-Jan-21,07-Jan-21
9040649182,Mathugudem,9040649182,07-Jan-21,07-Jan-21
9040649183,Annaram,9040649183,07-Jan-21,07-Jan-21
9040650184,GSI,9040650184,07-Jan-21,07-Jan-21
9040650185,Mallikarjun Nagar,9040650185,07-Jan-21,07-Jan-21
9040650186,Ayyappa Colony,9040650186,07-Jan-21,07-Jan-21
9040651187,Beerappa Basti,9040651187,07-Jan-21,07-Jan-21
9040651188,Ajay Nagar,9040651188,07-Jan-21,07-Jan-21
9040651189,AHS Colony,9040651189,07-Jan-21,07-Jan-21
9040651190,Shivapuri Colony,9040651190,07-Jan-21,07-Jan-21
9040651191,Rajyalaxmi Colony,9040651191,07-Jan-21,07-Jan-21
9040652192,Nagole,9040652192,07-Jan-21,07-Jan-21
9040652193,Arunodaya Colony,9040652193,07-Jan-21,07-Jan-21
9040653194,Mamatha Nagar,9040653194,07-Jan-21,07-Jan-21
9040653195,Venkataramana Colony,9040653195,07-Jan-21,07-Jan-21
9040653196,Nuvvula banda,9040653196,07-Jan-21,07-Jan-21
9040654197,Sai Nagar,9040654197,07-Jan-21,07-Jan-21
9040654198,Lalitha Nagar,9040654198,07-Jan-21,07-Jan-21
9040655199,Adarsh Nagar,9040655199,07-Jan-21,07-Jan-21
9040655200,Cooperative Bank Colony,9040655200,07-Jan-21,07-Jan-21
9040655201,Ganesh Nagar,9040655201,07-Jan-21,07-Jan-21
9040756202,Central bank colony,9040756202,07-Jan-21,07-Jan-21
9040756203,Chandrapuri colony,9040756203,07-Jan-21,07-Jan-21
9040756204,suryodaya,9040756204,07-Jan-21,07-Jan-21
9040757205,Sri Saraswati Nagar colony,9040757205,07-Jan-21,07-Jan-21
9040757206,Highway colony,9040757206,07-Jan-21,07-Jan-21
9040757207,Saraswati nagar colony,9040757207,07-Jan-21,07-Jan-21
9040758208,Vambay,9040758208,07-Jan-21,07-Jan-21
9040758209,southend park,9040758209,07-Jan-21,07-Jan-21
9040758210,Himpuri,9040758210,07-Jan-21,07-Jan-21
9040758211,Shailajapuri,9040758211,07-Jan-21,07-Jan-21
9040758212,Vivekananda,9040758212,07-Jan-21,07-Jan-21
9040758213,Cosmopolitan,9040758213,07-Jan-21,07-Jan-21
9040759214,Shubhodaya,9040759214,07-Jan-21,07-Jan-21
9040759215,Judges colony,9040759215,07-Jan-21,07-Jan-21
9040759216,Vijayasree colony,9040759216,07-Jan-21,07-Jan-21
9040760217,Madhuranagar,9040760217,07-Jan-21,07-Jan-21
9040760218,Sriram Nagar,9040760218,07-Jan-21,07-Jan-21
9040760219,Bhavani nagar,9040760219,07-Jan-21,07-Jan-21
9040761220,Sai Saptagiri,9040761220,07-Jan-21,07-Jan-21
9040761221,Janapriya,9040761221,07-Jan-21,07-Jan-21
9040762222,Malahar,9040762222,07-Jan-21,07-Jan-21
9040762223,Vrundavan,9040762223,07-Jan-21,07-Jan-21
9040762224,Sahara,9040762224,07-Jan-21,07-Jan-21
9040763225,Rocktown,9040763225,07-Jan-21,07-Jan-21
9040763226,Chanakya puri,9040763226,07-Jan-21,07-Jan-21
9040763227,Rock Hills,9040763227,07-Jan-21,07-Jan-21
9040764228,Agamayya,9040764228,07-Jan-21,07-Jan-21
9040764229,Mallikarjun Nagar,9040764229,07-Jan-21,07-Jan-21
9040764230,Anitha Nagar,9040764230,07-Jan-21,07-Jan-21
9040865231,Shanti Nagar,9040865231,07-Jan-21,07-Jan-21
9040865232,Arunodaya Colony,9040865232,07-Jan-21,07-Jan-21
9040865233,Raghavendra Colony,9040865233,07-Jan-21,07-Jan-21
9040865234,Bus Depot,9040865234,07-Jan-21,07-Jan-21
9040865235,Kummarikunta,9040865235,07-Jan-21,07-Jan-21
9040865236,Sai Nagar,9040865236,07-Jan-21,07-Jan-21
9040866237,High Court Colony,9040866237,07-Jan-21,07-Jan-21
9040866238,Sarada Nagar,9040866238,07-Jan-21,07-Jan-21
9040866239,BDL Sai Nagar,9040866239,07-Jan-21,07-Jan-21
9040866240,Bhagyalata,9040866240,07-Jan-21,07-Jan-21
9040866241,Narasimharao Nagar,9040866241,07-Jan-21,07-Jan-21
9040867242,Dwarakamai Nagar,9040867242,07-Jan-21,07-Jan-21
9040867243,Huda Sai Nagar,9040867243,07-Jan-21,07-Jan-21
9040867244,Sushma Sai Nagar,9040867244,07-Jan-21,07-Jan-21
9040867245,Rajappa Nagar,9040867245,07-Jan-21,07-Jan-21
9040867246,Bhulaxmi Nagar,9040867246,07-Jan-21,07-Jan-21
9040868247,Kamal Nagar,9040868247,07-Jan-21,07-Jan-21
9040868248,Subhadra Nagar,9040868248,07-Jan-21,07-Jan-21
9040868249,Bhulaxmi Nagar  2,9040868249,07-Jan-21,07-Jan-21
9040868250,Andhrakesari Nagar,9040868250,07-Jan-21,07-Jan-21
9040869251,Sahebnagar Village Old,9040869251,07-Jan-21,07-Jan-21
9040869252,Sahebnagar Village New,9040869252,07-Jan-21,07-Jan-21
9040869253,Goutami Nagar,9040869253,07-Jan-21,07-Jan-21
9040870254,Hill Colony,9040870254,07-Jan-21,07-Jan-21
9040870255,A-Type quarters,9040870255,07-Jan-21,07-Jan-21
9040871256,Complex,9040871256,07-Jan-21,07-Jan-21
9040871257,Raythu bazar,9040871257,07-Jan-21,07-Jan-21
9040871258,Huda Phase 1,9040871258,07-Jan-21,07-Jan-21
9040871259,Huda Phase 2,9040871259,07-Jan-21,07-Jan-21
9040872260,Sachivalayanagar Sector 1,9040872260,07-Jan-21,07-Jan-21
9040872261,Sachivalayanagar Sector 2,9040872261,07-Jan-21,07-Jan-21
9040873262,NGO Sector 3,9040873262,07-Jan-21,07-Jan-21
9040873263,Vaidehi Nagar - 1,9040873263,07-Jan-21,07-Jan-21
9040874264,Vijayapuri Colony Phase 1,9040874264,07-Jan-21,07-Jan-21
9040874265,Vijayapuri Colony Phase 2,9040874265,07-Jan-21,07-Jan-21
9040875266,NGO Sector 4,9040875266,07-Jan-21,07-Jan-21
9040875267,NGO Sector 5,9040875267,07-Jan-21,07-Jan-21
9040875268,SFC Colony,9040875268,07-Jan-21,07-Jan-21
9040875269,Vaidehi Nagar - 2,9040875269,07-Jan-21,07-Jan-21
9040876270,NGO Sector 6,9040876270,07-Jan-21,07-Jan-21
9040876271,NGO Sector 7,9040876271,07-Jan-21,07-Jan-21
9040876272,Self Finance Colony,9040876272,07-Jan-21,07-Jan-21
9040876273,Balaji Nagar,9040876273,07-Jan-21,07-Jan-21
9040877274,Huda Phase 4 North,9040877274,07-Jan-21,07-Jan-21
9040877275,Huda Phase 4 South,9040877275,07-Jan-21,07-Jan-21
9040877276,SBI Colony,9040877276,07-Jan-21,07-Jan-21
9040877277,Revenue Colony,9040877277,07-Jan-21,07-Jan-21
9040877278,Srinivaspuram,9040877278,07-Jan-21,07-Jan-21
9040878279,Prashant Nagar,9040878279,07-Jan-21,07-Jan-21
9040878280,Abhyudaya nagar ,9040878280,07-Jan-21,07-Jan-21
9040979281,Gunti Jangayya Nagar,9040979281,07-Jan-21,07-Jan-21
9040979282,Janaki Ram Nagar,9040979282,07-Jan-21,07-Jan-21
9040979283,RTC Colony,9040979283,07-Jan-21,07-Jan-21
9040979284,Padmavati Colony,9040979284,07-Jan-21,07-Jan-21
9040980285,Engineers Colony,9040980285,07-Jan-21,07-Jan-21
9040980286,Mallikarjun Nagar,9040980286,07-Jan-21,07-Jan-21
9040980287,Krishna Nagar  ,9040980287,07-Jan-21,07-Jan-21
9040980288,Sakthi Nagar,9040980288,07-Jan-21,07-Jan-21
9040980289,Omkar Nagar,9040980289,07-Jan-21,07-Jan-21
9040980290,Yashodara Nagar,9040980290,07-Jan-21,07-Jan-21
9040981291,Venkatramana Colony,9040981291,07-Jan-21,07-Jan-21
9040981292,Sripuram,9040981292,07-Jan-21,07-Jan-21
9040981293,Rajireddy Nagar,9040981293,07-Jan-21,07-Jan-21
9040981294,Hastinapuram East,9040981294,07-Jan-21,07-Jan-21
9040981295,Nagarjuna Colony,9040981295,07-Jan-21,07-Jan-21
9040982296,Reddy Colony,9040982296,07-Jan-21,07-Jan-21
9040982297,Saraswati Nagar,9040982297,07-Jan-21,07-Jan-21
9040982298,Pendi Narayan Reddy Colony,9040982298,07-Jan-21,07-Jan-21
9040982299,Pendi Pulla Reddy Colony,9040982299,07-Jan-21,07-Jan-21
9040982300,APSEB Colony,9040982300,07-Jan-21,07-Jan-21
9040982301,Anupama Nagar,9040982301,07-Jan-21,07-Jan-21
9040982302,Santhoshi mata (North),9040982302,07-Jan-21,07-Jan-21
9040982303,Srinagar Colony,9040982303,07-Jan-21,07-Jan-21
9040982304,Sai Tirumala Nagar,9040982304,07-Jan-21,07-Jan-21
9040983305,Santhoshi mata (East),9040983305,07-Jan-21,07-Jan-21
9040983306,Indraprastha Phase 1,9040983306,07-Jan-21,07-Jan-21
9040983307,Indraprastha Phase 2,9040983307,07-Jan-21,07-Jan-21
9040983308,RKR Enclave,9040983308,07-Jan-21,07-Jan-21
9040983309,Hastinapuram South,9040983309,07-Jan-21,07-Jan-21
9040983310,Hastinapuram Centra,9040983310,07-Jan-21,07-Jan-21
9040983311,Shiridi Sai Nagar,9040983311,07-Jan-21,07-Jan-21
9040984312,DRDL Colony,9040984312,07-Jan-21,07-Jan-21
9040984313,Agriculture Colony,9040984313,07-Jan-21,07-Jan-21
9040984314,Dwaraka nagar,9040984314,07-Jan-21,07-Jan-21
9040984315,Jaya Krishna Enclave,9040984315,07-Jan-21,07-Jan-21
9040984316,Urmila Nagar,9040984316,07-Jan-21,07-Jan-21
9040985317,Teachers Colony Phase 1,9040985317,07-Jan-21,07-Jan-21
9040985318,Teachers Colony Phase 2,9040985318,07-Jan-21,07-Jan-21
9040985319,Teachers Colony Phase 3,9040985319,07-Jan-21,07-Jan-21
9040985320,Teachers Colony Phase 4,9040985320,07-Jan-21,07-Jan-21
9040985321,Chaitanya Nagar,9040985321,07-Jan-21,07-Jan-21
9040986322,Vignanpuri ,9040986322,07-Jan-21,07-Jan-21
9040986323,Sripuram Colony,9040986323,07-Jan-21,07-Jan-21
9040986324,Trishul Nagar,9040986324,07-Jan-21,07-Jan-21
9040986325,Parimal Nagar,9040986325,07-Jan-21,07-Jan-21
9040986326,Vinayak Hills,9040986326,07-Jan-21,07-Jan-21
9040986327,Madhura Nagar,9040986327,07-Jan-21,07-Jan-21
9040986328,Sagar Complex,9040986328,07-Jan-21,07-Jan-21
9040987329,B.N. Reddy Nagar,9040987329,07-Jan-21,07-Jan-21
9040987330,Sri Krishna devaraya Nagar,9040987330,07-Jan-21,07-Jan-21
9040987331,PVR colony,9040987331,07-Jan-21,07-Jan-21
9040987332,Hari Hara Puram,9040987332,07-Jan-21,07-Jan-21
9040988333,Vaidehi Nagar,9040988333,07-Jan-21,07-Jan-21
9040988334,Satya sagar,9040988334,07-Jan-21,07-Jan-21
9040988335,Gandhi Nagar,9040988335,07-Jan-21,07-Jan-21
