Palle ID,Palle Name,Upabasti / Gramam ID,Created On,Modified On
90304025169,mala guda (P),90304025169,08-Jan-21,08-Jan-21
90304025170,gummadavelli thanda (P),90304025170,08-Jan-21,08-Jan-21
90304025171,mavilla kunta thanda (P),90304025171,08-Jan-21,08-Jan-21
90304025172,meerkhan pet,90304025172,08-Jan-21,08-Jan-21
90304025173,begari kancha,90304025173,08-Jan-21,08-Jan-21
90305026174,yacharam,90305026174,08-Jan-21,08-Jan-21
90305026175,chinthapatla,90305026175,08-Jan-21,08-Jan-21
90305026176,mogullavampu (P),90305026176,08-Jan-21,08-Jan-21
90305026177,palugu thanda (P),90305026177,08-Jan-21,08-Jan-21
90305026178,mondigoerelli,90305026178,08-Jan-21,08-Jan-21
90305026179,gandla guda,90305026179,08-Jan-21,08-Jan-21
90305026180,thakkala palli thanda,90305026180,08-Jan-21,08-Jan-21
90305026181,chowdar palli,90305026181,08-Jan-21,08-Jan-21
90305026182,nakka gutta thanda,90305026182,08-Jan-21,08-Jan-21
90305027183,gungal,90305027183,08-Jan-21,08-Jan-21
90305027184,indhira nagar (P),90305027184,08-Jan-21,08-Jan-21
90305027185,gaddamallaiah guda,90305027185,08-Jan-21,08-Jan-21
90305027186,pedda thundla,90305027186,08-Jan-21,08-Jan-21
90305028187,nandhivanaparthy,90305028187,08-Jan-21,08-Jan-21
90305028188,chinna thundla,90305028188,08-Jan-21,08-Jan-21
90305028189,bolli gutta thanda (P),90305028189,08-Jan-21,08-Jan-21
90305028190,bhasha moni guda (P),90305028190,08-Jan-21,08-Jan-21
90305028191,nazdik singaram,90305028191,08-Jan-21,08-Jan-21
90305028192,dharmanna gudem,90305028192,08-Jan-21,08-Jan-21
90305028193,ayyawari gudem,90305028193,08-Jan-21,08-Jan-21
90305028194,ennakindhi thanda,90305028194,08-Jan-21,08-Jan-21
90305029195,kumiddha,90305029195,08-Jan-21,08-Jan-21
90305029196,thadiparthy,90305029196,08-Jan-21,08-Jan-21
90305029197,mangaligadda thanda (P),90305029197,08-Jan-21,08-Jan-21
90305029198,marlakunta thanda (P),90305029198,08-Jan-21,08-Jan-21
90305029199,golla gudem (P),90305029199,08-Jan-21,08-Jan-21
90305029200,pilli palli (P),90305029200,08-Jan-21,08-Jan-21
90305030201,medi palli,90305030201,08-Jan-21,08-Jan-21
90305030202,thakkala pelli thanda (P),90305030202,08-Jan-21,08-Jan-21
90305030203,malkis guda,90305030203,08-Jan-21,08-Jan-21
90305030204,nanak nagar,90305030204,08-Jan-21,08-Jan-21
90305030205,kotha palli,90305030205,08-Jan-21,08-Jan-21
90305030206,thakkala palli,90305030206,08-Jan-21,08-Jan-21
90305031207,mall,90305031207,08-Jan-21,08-Jan-21
90305031208,nalla velli,90305031208,08-Jan-21,08-Jan-21
90305031209,thammaloni guda,90305031209,08-Jan-21,08-Jan-21
90305031210,thammaloni guda thanda,90305031210,08-Jan-21,08-Jan-21
90305031211,nalla velli thanda (P),90305031211,08-Jan-21,08-Jan-21
90305031212,misala thanda (P),90305031212,08-Jan-21,08-Jan-21
90305031213,mall market (P),90305031213,08-Jan-21,08-Jan-21
90305031214,kishan palli (P),90305031214,08-Jan-21,08-Jan-21
90305031215,manthan gowrelli,90305031215,08-Jan-21,08-Jan-21
90305031216,k c thanda,90305031216,08-Jan-21,08-Jan-21
90306032217,manchal,90306032217,08-Jan-21,08-Jan-21
90306032218,manohara bad (P),90306032218,08-Jan-21,08-Jan-21
90306032219,lingam pelli,90306032219,08-Jan-21,08-Jan-21
90306032220,nomula,90306032220,08-Jan-21,08-Jan-21
90306033221,chitthapuram,90306033221,08-Jan-21,08-Jan-21
90306033222,thipai guda,90306033222,08-Jan-21,08-Jan-21
90306033223,k b thanda (P),90306033223,08-Jan-21,08-Jan-21
90306033224,thalla guda,90306033224,08-Jan-21,08-Jan-21
90306033225,rachakonda,90306033225,08-Jan-21,08-Jan-21
90306034226,kaggaj ghat,90306034226,08-Jan-21,08-Jan-21
90306034227,aga pelli,90306034227,08-Jan-21,08-Jan-21
90306034228,japal,90306034228,08-Jan-21,08-Jan-21
90306034229,asmath pur,90306034229,08-Jan-21,08-Jan-21
90306034230,chandkhan guda,90306034230,08-Jan-21,08-Jan-21
90306035231,arutla,90306035231,08-Jan-21,08-Jan-21
90306035232,chennareddy guda,90306035232,08-Jan-21,08-Jan-21
90306035233,bhanda lemoor,90306035233,08-Jan-21,08-Jan-21
90306035234,bugga thanda (P),90306035234,08-Jan-21,08-Jan-21
90306035235,ajina thanda (P),90306035235,08-Jan-21,08-Jan-21
90306035236,mucharla kunta thanda (P),90306035236,08-Jan-21,08-Jan-21
90306035237,p c thanda,90306035237,08-Jan-21,08-Jan-21
90306036238,ranga pur,90306036238,08-Jan-21,08-Jan-21
90306036239,ellama thanda,90306036239,08-Jan-21,08-Jan-21
90306036240,jalal mia palli (P),90306036240,08-Jan-21,08-Jan-21
90306036241,venkateshwara thanda (P),90306036241,08-Jan-21,08-Jan-21
90306036242,chided,90306036242,08-Jan-21,08-Jan-21
90306036243,dadpalli,90306036243,08-Jan-21,08-Jan-21
90306037244,loya palli,90306037244,08-Jan-21,08-Jan-21
90306037245,saligutta thanda (P),90306037245,08-Jan-21,08-Jan-21
90306037246,ambothu thanda,90306037246,08-Jan-21,08-Jan-21
90306037247,sathi thanda,90306037247,08-Jan-21,08-Jan-21
90306037248,korrawani thanda,90306037248,08-Jan-21,08-Jan-21
90306037249,boda konda,90306037249,08-Jan-21,08-Jan-21
90307038250,m p patel guda,90307038250,08-Jan-21,08-Jan-21
90307038251,magal pelli ,90307038251,08-Jan-21,08-Jan-21
90307038252,bongulur,90307038252,08-Jan-21,08-Jan-21
90307038253,ram das palli,90307038253,08-Jan-21,08-Jan-21
90307038254,sai guda (P),90307038254,08-Jan-21,08-Jan-21
90307038255,chintha palli guda (P),90307038255,08-Jan-21,08-Jan-21
90307038256,sapthagiri (P),90307038256,08-Jan-21,08-Jan-21
90307038257,ganga nagar (P),90307038257,08-Jan-21,08-Jan-21
90307038258,pocharam,90307038258,08-Jan-21,08-Jan-21
90307038259,uppari guda,90307038259,08-Jan-21,08-Jan-21
90307039260,kongara kaln,90307039260,08-Jan-21,08-Jan-21
90307039261,adibatla,90307039261,08-Jan-21,08-Jan-21
90307039262,kongara thanda (P),90307039262,08-Jan-21,08-Jan-21
90307039263,metila (P),90307039263,08-Jan-21,08-Jan-21
90307039264,veliminedu,90307039264,08-Jan-21,08-Jan-21
90307040265,cherla patel guda,90307040265,08-Jan-21,08-Jan-21
90307040266,erra kunta (P),90307040266,08-Jan-21,08-Jan-21
90307040267,thurka guda,90307040267,08-Jan-21,08-Jan-21
90307040268,kappad,90307040268,08-Jan-21,08-Jan-21
90307040269,karnam guda,90307040269,08-Jan-21,08-Jan-21
90307041270,raipole,90307041270,08-Jan-21,08-Jan-21
90307041271,mukunoor,90307041271,08-Jan-21,08-Jan-21
90307041272,doda guda (P),90307041272,08-Jan-21,08-Jan-21
90307041273,manya guda (P),90307041273,08-Jan-21,08-Jan-21
90307041274,dhandumailaram,90307041274,08-Jan-21,08-Jan-21
90307042275,polkam palli,90307042275,08-Jan-21,08-Jan-21
90307042276,jajini bai (P),90307042276,08-Jan-21,08-Jan-21
90307042277,engal guda,90307042277,08-Jan-21,08-Jan-21
90307042278,nerra palli,90307042278,08-Jan-21,08-Jan-21
90307042279,nagan palli,90307042279,08-Jan-21,08-Jan-21
90308043280,anjana pur,90308043280,08-Jan-21,08-Jan-21
90308043281,lashkar guda,90308043281,08-Jan-21,08-Jan-21
90308043282,guntha palli,90308043282,08-Jan-21,08-Jan-21
90308043283,surmai guda (P),90308043283,08-Jan-21,08-Jan-21
90308043284,uppari guda (P),90308043284,08-Jan-21,08-Jan-21
90308043285,j n r gruha kalpa (P),90308043285,08-Jan-21,08-Jan-21
90308043286,mazid pur,90308043286,08-Jan-21,08-Jan-21
90308043287,anaj pur ,90308043287,08-Jan-21,08-Jan-21
90308043288,sanghi nagar,90308043288,08-Jan-21,08-Jan-21
90308043289,koyada,90308043289,08-Jan-21,08-Jan-21
90308043290,gandi cheruvu,90308043290,08-Jan-21,08-Jan-21
90308044291,kawadi palli,90308044291,08-Jan-21,08-Jan-21
90308044292,balija guda,90308044292,08-Jan-21,08-Jan-21
90308044293,sadhu palli (P),90308044293,08-Jan-21,08-Jan-21
90308044294,guvaledu (P),90308044294,08-Jan-21,08-Jan-21
90308044295,chinna ravirala,90308044295,08-Jan-21,08-Jan-21
90308044296,banda ravirala,90308044296,08-Jan-21,08-Jan-21
90308045297,tharamathi peta,90308045297,08-Jan-21,08-Jan-21
90308045298,kothula puram,90308045298,08-Jan-21,08-Jan-21
90308045299,gowrelli,90308045299,08-Jan-21,08-Jan-21
90308045300,thimmai guda,90308045300,08-Jan-21,08-Jan-21
90308045301,bacharam,90308045301,08-Jan-21,08-Jan-21
90308046302,batasingaram,90308046302,08-Jan-21,08-Jan-21
90308046303,pirla gudam (P),90308046303,08-Jan-21,08-Jan-21
90308046304,kotha gudem,90308046304,08-Jan-21,08-Jan-21
90308046305,pigli pur,90308046305,08-Jan-21,08-Jan-21
90308046306,jaffar guda,90308046306,08-Jan-21,08-Jan-21
90308046307,ennam guda,90308046307,08-Jan-21,08-Jan-21
90308046308,deshmukhi,90308046308,08-Jan-21,08-Jan-21
90308047309,thorur,90308047309,08-Jan-21,08-Jan-21
90308047310,rajiv gruhakalpa (P),90308047310,08-Jan-21,08-Jan-21
90308047311,bhramana palli,90308047311,08-Jan-21,08-Jan-21
90308047312,inja pur,90308047312,08-Jan-21,08-Jan-21
90308048313,yamjal,90308048313,08-Jan-21,08-Jan-21
90308048314,yamjal X road,90308048314,08-Jan-21,08-Jan-21
90308048315,manya guda,90308048315,08-Jan-21,08-Jan-21
90308048316,khamma guda,90308048316,08-Jan-21,08-Jan-21
90308048317,laxmi nagar (P),90308048317,08-Jan-21,08-Jan-21
90308048318,laxm meha town ship (P),90308048318,08-Jan-21,08-Jan-21
90308048319,shirdi puram (P),90308048319,08-Jan-21,08-Jan-21
90308048320,rajiv gruhaakalpa (P),90308048320,08-Jan-21,08-Jan-21
90308048321,raganna guda ,90308048321,08-Jan-21,08-Jan-21
90308048322,kurma guda,90308048322,08-Jan-21,08-Jan-21
90308048323,pati,90308048323,08-Jan-21,08-Jan-21
90308048324,indra nagar,90308048324,08-Jan-21,08-Jan-21
90309049325,deshmuk colony,90309049325,08-Jan-21,08-Jan-21
90309049326,vaspari nagar,90309049326,08-Jan-21,08-Jan-21
90309049327,gayathri ngar,90309049327,08-Jan-21,08-Jan-21
90309049328,shirdi nagra,90309049328,08-Jan-21,08-Jan-21
90309049329,information colony,90309049329,08-Jan-21,08-Jan-21
90309049330,mudiraj colony,90309049330,08-Jan-21,08-Jan-21
90309049331,vasundhara enclave,90309049331,08-Jan-21,08-Jan-21
90309049332,maitri vilas,90309049332,08-Jan-21,08-Jan-21
90309050333,amangal,90309050333,08-Jan-21,08-Jan-21
90309050334,deffence colony,90309050334,08-Jan-21,08-Jan-21
90309050335,patha basthi,90309050335,08-Jan-21,08-Jan-21
90309051336,ranganayak gattu,90309051336,08-Jan-21,08-Jan-21
90309051337,banjara colony,90309051337,08-Jan-21,08-Jan-21
90309051338,sitharam puram,90309051338,08-Jan-21,08-Jan-21
90309051339,midhani colony,90309051339,08-Jan-21,08-Jan-21
90309052340,mungunur,90309052340,08-Jan-21,08-Jan-21
90309052341,sbi colony,90309052341,08-Jan-21,08-Jan-21
90309052342,ramanjaneya colony,90309052342,08-Jan-21,08-Jan-21
90309052343,telephone colony,90309052343,08-Jan-21,08-Jan-21
90309053344,vinayak nagar,90309053344,08-Jan-21,08-Jan-21
90309053345,lecture colony,90309053345,08-Jan-21,08-Jan-21
90309053346,ellareddy colony,90309053346,08-Jan-21,08-Jan-21
90309054347,rtc colony,90309054347,08-Jan-21,08-Jan-21
90309054348,anjanadri,90309054348,08-Jan-21,08-Jan-21
90309054349,priyadharshini  colony ,90309054349,08-Jan-21,08-Jan-21
90309054350,swathi residence,90309054350,08-Jan-21,08-Jan-21
90309054351,rtc supervising   colony,90309054351,08-Jan-21,08-Jan-21
90309054352,vijaya nagar colony,90309054352,08-Jan-21,08-Jan-21
90309054353,shivam hills,90309054353,08-Jan-21,08-Jan-21
90309055354,veerabhadra nagar,90309055354,08-Jan-21,08-Jan-21
90309055355,surya nagar,90309055355,08-Jan-21,08-Jan-21
90309055356,bhagya nagar,90309055356,08-Jan-21,08-Jan-21
90309055357,subramanya nagar,90309055357,08-Jan-21,08-Jan-21
90309055358,satya nagar,90309055358,08-Jan-21,08-Jan-21
90309055359,subhodaya nagar,90309055359,08-Jan-21,08-Jan-21
90309055360,kolan shiva reddy colony,90309055360,08-Jan-21,08-Jan-21
90309056361,kuntloor,90309056361,08-Jan-21,08-Jan-21
90309056362,pasimamula,90309056362,08-Jan-21,08-Jan-21
90309056363,kala nagar,90309056363,08-Jan-21,08-Jan-21
90309056364,rajiv gruha kalpa,90309056364,08-Jan-21,08-Jan-21
90309056365,kuntloor vikkar section colony,90309056365,08-Jan-21,08-Jan-21
90309056366,kuntloor seva basthi,90309056366,08-Jan-21,08-Jan-21
90309056367,shiva shankar colony,90309056367,08-Jan-21,08-Jan-21
90309056368,venkateshwara colony,90309056368,08-Jan-21,08-Jan-21
90309056369,ganesh colony,90309056369,08-Jan-21,08-Jan-21
90309056370,maheshwari nagar,90309056370,08-Jan-21,08-Jan-21
90309057371,pedda ambhar pet,90309057371,08-Jan-21,08-Jan-21
90309057372,sada shiva enclve,90309057372,08-Jan-21,08-Jan-21
90309057373,sai kutir,90309057373,08-Jan-21,08-Jan-21
90309057374,tara homes,90309057374,08-Jan-21,08-Jan-21
90309057375,annapurna colony,90309057375,08-Jan-21,08-Jan-21
90309058376,laxmareddy palem,90309058376,08-Jan-21,08-Jan-21
90309058377,matri kutir,90309058377,08-Jan-21,08-Jan-21
90309058378,tarapur colony,90309058378,08-Jan-21,08-Jan-21
90309058379,prajay gul motors,90309058379,08-Jan-21,08-Jan-21
90309058380,sai nagar,90309058380,08-Jan-21,08-Jan-21
90309058381,bank colony,90309058381,08-Jan-21,08-Jan-21
90309058382,shanthi nagar,90309058382,08-Jan-21,08-Jan-21
90310059383,budaga jangala basthi,90310059383,08-Jan-21,08-Jan-21
90310059384,pochamma basthi,90310059384,08-Jan-21,08-Jan-21
90310059385,old bus stand,90310059385,08-Jan-21,08-Jan-21
90310059386,rajaka basthi,90310059386,08-Jan-21,08-Jan-21
90310059387,munnuru basthi,90310059387,08-Jan-21,08-Jan-21
90310059388,shalivahana basthi,90310059388,08-Jan-21,08-Jan-21
90310059389,gokul nagar,90310059389,08-Jan-21,08-Jan-21
90310060390,goud basthi,90310060390,08-Jan-21,08-Jan-21
90310060391,venkataramana colony,90310060391,08-Jan-21,08-Jan-21
90310060392,mudiraj basthi,90310060392,08-Jan-21,08-Jan-21
90310060393,ambethkar basthi,90310060393,08-Jan-21,08-Jan-21
90310060394,nadi gadda,90310060394,08-Jan-21,08-Jan-21
90310060395,yadav basthi,90310060395,08-Jan-21,08-Jan-21
90310061396,gandhi nagar,90310061396,08-Jan-21,08-Jan-21
90310061397,mahankali nagar,90310061397,08-Jan-21,08-Jan-21
90310061398,gangaputra basthi,90310061398,08-Jan-21,08-Jan-21
90310061399,shivalayam,90310061399,08-Jan-21,08-Jan-21
90310061400,boyawada road,90310061400,08-Jan-21,08-Jan-21
90310062401,vivekananda nagar,90310062401,08-Jan-21,08-Jan-21
90310062402,mbr nagar,90310062402,08-Jan-21,08-Jan-21
90310062403,thirumala hills,90310062403,08-Jan-21,08-Jan-21
90310062404,bhagya nagar,90310062404,08-Jan-21,08-Jan-21
90310063405,sagar road,90310063405,08-Jan-21,08-Jan-21
90310063406,brundhavan nagar,90310063406,08-Jan-21,08-Jan-21
90310063407,vaddera basthi,90310063407,08-Jan-21,08-Jan-21
90310063408,k v thanda,90310063408,08-Jan-21,08-Jan-21
90310064409,khanapur,90310064409,08-Jan-21,08-Jan-21
90310065410,sheriguda,90310065410,08-Jan-21,08-Jan-21
90310066411,malsheti guda,90310066411,08-Jan-21,08-Jan-21
90311067412,kummari basthi,90311067412,08-Jan-21,08-Jan-21
90311067413,kapu gadda,90311067413,08-Jan-21,08-Jan-21
90311067414,chary nagar,90311067414,08-Jan-21,08-Jan-21
90311067415,rudra colony,90311067415,08-Jan-21,08-Jan-21
90311067416,yadava basthi,90311067416,08-Jan-21,08-Jan-21
90311067417,shivaji basthi,90311067417,08-Jan-21,08-Jan-21
90311068418,krishnamandir bhramana vadi,90311068418,08-Jan-21,08-Jan-21
90311068419,bahadur ali maktha,90311068419,08-Jan-21,08-Jan-21
90311068420,buchi reddy colony,90311068420,08-Jan-21,08-Jan-21
90311068421,brundhavan township,90311068421,08-Jan-21,08-Jan-21
90311068422,narsing mandir,90311068422,08-Jan-21,08-Jan-21
90311069423,siddenthi,90311069423,08-Jan-21,08-Jan-21
90311069424,brundhavancolony,90311069424,08-Jan-21,08-Jan-21
90311069425,siddeshwara colony,90311069425,08-Jan-21,08-Jan-21
90311069426,adharsh nagar,90311069426,08-Jan-21,08-Jan-21
90311069427,nakshatra colony,90311069427,08-Jan-21,08-Jan-21
90311070428,ragiv gruhakalpa,90311070428,08-Jan-21,08-Jan-21
90311070429,sama enclave,90311070429,08-Jan-21,08-Jan-21
90311071430,ragiv gruhakalpa,90311071430,08-Jan-21,08-Jan-21
90311071431,csk colony,90311071431,08-Jan-21,08-Jan-21
90311072432,kothwlal guda,90311072432,08-Jan-21,08-Jan-21
90311072433,huda colony,90311072433,08-Jan-21,08-Jan-21
90311073434,ragiv gruhakalpa,90311073434,08-Jan-21,08-Jan-21
90311073435,weekar section colony,90311073435,08-Jan-21,08-Jan-21
90311074436,tondu palli,90311074436,08-Jan-21,08-Jan-21
90311075437,dhodda,90311075437,08-Jan-21,08-Jan-21
90311075438,indra nagar colony,90311075438,08-Jan-21,08-Jan-21
90311076439,golla palli,90311076439,08-Jan-21,08-Jan-21
90401001001,Kalikabar,90401001001,08-Jan-21,08-Jan-21
90401001002,Chennayya Thota,90401001002,08-Jan-21,08-Jan-21
90401001003,Azampura,90401001003,08-Jan-21,08-Jan-21
90401001004,Brahmanwadi,90401001004,08-Jan-21,08-Jan-21
90401002005,Kurmaguda,90401002005,08-Jan-21,08-Jan-21
90401002006,Bharathnagar,90401002006,08-Jan-21,08-Jan-21
90401002007,Sailalthota,90401002007,08-Jan-21,08-Jan-21
90401002008,Poolathota,90401002008,08-Jan-21,08-Jan-21
90401002009,Upparbasti,90401002009,08-Jan-21,08-Jan-21
90401003010,Vinayakngar Colony,90401003010,08-Jan-21,08-Jan-21
90401003011,Madannapet,90401003011,08-Jan-21,08-Jan-21
90401003012,Madannapet Colony ,90401003012,08-Jan-21,08-Jan-21
90401003013,Samajesewa Sangam,90401003013,08-Jan-21,08-Jan-21
90401004014,Old Santhosh Nagar,90401004014,08-Jan-21,08-Jan-21
90401004015,New Santhosh Nagar,90401004015,08-Jan-21,08-Jan-21
90401004016,Saraladevi Nagar,90401004016,08-Jan-21,08-Jan-21
90401004017,DS Nagar,90401004017,08-Jan-21,08-Jan-21
90401005018,East Maruthinagar,90401005018,08-Jan-21,08-Jan-21
90401005019,Maruthinagar,90401005019,08-Jan-21,08-Jan-21
90401005020,Pochamma guda,90401005020,08-Jan-21,08-Jan-21
90401006021,Rajireddy Nagar,90401006021,08-Jan-21,08-Jan-21
90401006022,Durgabhavani Nagar,90401006022,08-Jan-21,08-Jan-21
90401006023,SGR Nagar,90401006023,08-Jan-21,08-Jan-21
90401006024,yadigiri Nagar,90401006024,08-Jan-21,08-Jan-21
90401007025,Surya nagar,90401007025,08-Jan-21,08-Jan-21
90401007026,Keshav Basti,90401007026,08-Jan-21,08-Jan-21
90401007027,Katika Basti,90401007027,08-Jan-21,08-Jan-21
90401007028,Harijana wada,90401007028,08-Jan-21,08-Jan-21
90401007029,Chilaka Basti,90401007029,08-Jan-21,08-Jan-21
90401008030,Brindavan Colony ,90401008030,08-Jan-21,08-Jan-21
90401008031,Sairam Nagar Colony,90401008031,08-Jan-21,08-Jan-21
90401008032,Pavanpuri Colony,90401008032,08-Jan-21,08-Jan-21
90401008033,Press Colony ,90401008033,08-Jan-21,08-Jan-21
90401008034,RTC Colony,90401008034,08-Jan-21,08-Jan-21
90401009035,Dhobighat,90401009035,08-Jan-21,08-Jan-21
90401009036,Chandrayya Nagar,90401009036,08-Jan-21,08-Jan-21
90401009037,Edi Bazaar,90401009037,08-Jan-21,08-Jan-21
90401009038,Kummarawadi,90401009038,08-Jan-21,08-Jan-21
90402010039,Ekalavya Nagar,90402010039,08-Jan-21,08-Jan-21
90402010040,Reddy basti,90402010040,08-Jan-21,08-Jan-21
90402010041,Praveen ganesh Basti,90402010041,08-Jan-21,08-Jan-21
90402010042,Jyothi Sangam,90402010042,08-Jan-21,08-Jan-21
90402011043,Saidabad Colony,90402011043,08-Jan-21,08-Jan-21
90402011044,Lokayukta Colony,90402011044,08-Jan-21,08-Jan-21
90402011045,Jaya nagar,90402011045,08-Jan-21,08-Jan-21
90402012046,Purnodaya,90402012046,08-Jan-21,08-Jan-21
90402012047,Vani nagar,90402012047,08-Jan-21,08-Jan-21
90402012048,Laxmi Nagar - 1,90402012048,08-Jan-21,08-Jan-21
90402013049,Laxmi Nagar - 2,90402013049,08-Jan-21,08-Jan-21
90402013050,Subryamanya Nagar,90402013050,08-Jan-21,08-Jan-21
90402013051,Sai Nagar,90402013051,08-Jan-21,08-Jan-21
90402013052,SBH Officers Colony,90402013052,08-Jan-21,08-Jan-21
90402014053,Vinay Nagar,90402014053,08-Jan-21,08-Jan-21
90402014054,Telecom Quarters,90402014054,08-Jan-21,08-Jan-21
90402015055,Indraprasta,90402015055,08-Jan-21,08-Jan-21
90402015056,Prashanth Nagar,90402015056,08-Jan-21,08-Jan-21
90402015057,Srinivas Nagar,90402015057,08-Jan-21,08-Jan-21
90402015058,Chintal Basti,90402015058,08-Jan-21,08-Jan-21
90402016059,Saraswati Nagar,90402016059,08-Jan-21,08-Jan-21
90402016060,Vishnu Nagar,90402016060,08-Jan-21,08-Jan-21
90402016061,Singereni Colony,90402016061,08-Jan-21,08-Jan-21
90402016062,Khaja Bagh,90402016062,08-Jan-21,08-Jan-21
90402017063,Krishna Nagar 1 & 2,90402017063,08-Jan-21,08-Jan-21
90402017064,Adarsh Nagar,90402017064,08-Jan-21,08-Jan-21
90402017065,Adarsh Jaya Basti,90402017065,08-Jan-21,08-Jan-21
90402018066,Balaji Nagar,90402018066,08-Jan-21,08-Jan-21
90402018067,Reddy Nagar,90402018067,08-Jan-21,08-Jan-21
90402019068,Vambay Houses,90402019068,08-Jan-21,08-Jan-21
90402019069,Vambay Huts,90402019069,08-Jan-21,08-Jan-21
90402020070,Sriram nagar Colony,90402020070,08-Jan-21,08-Jan-21
90402020071,Greenpark Colony,90402020071,08-Jan-21,08-Jan-21
90402020072,SN Reddy Nagar,90402020072,08-Jan-21,08-Jan-21
90402020073,Keshav Nagar,90402020073,08-Jan-21,08-Jan-21
90402020074,Bhanu Nagar,90402020074,08-Jan-21,08-Jan-21
90403021075,Vinayaja Veedi,90403021075,08-Jan-21,08-Jan-21
90403021076,Papayya Basti,90403021076,08-Jan-21,08-Jan-21
90403021077,Shankar Nagar,90403021077,08-Jan-21,08-Jan-21
90403021078,Municipal colony,90403021078,08-Jan-21,08-Jan-21
90403021079,Sarojini Nagar,90403021079,08-Jan-21,08-Jan-21
90403022080,Prashanth Nagar,90403022080,08-Jan-21,08-Jan-21
90403022081,Vinayak Nagar,90403022081,08-Jan-21,08-Jan-21
90403022082,Bank Quarters,90403022082,08-Jan-21,08-Jan-21
90403022083,Banjara Basti,90403022083,08-Jan-21,08-Jan-21
90403022084,Balanandham Basti,90403022084,08-Jan-21,08-Jan-21
90403023085,Saleem Nagar,90403023085,08-Jan-21,08-Jan-21
90403023086,Hedge Hopital Lane,90403023086,08-Jan-21,08-Jan-21
90403023087,Dominics School,90403023087,08-Jan-21,08-Jan-21
90403023088,KGH Hospital,90403023088,08-Jan-21,08-Jan-21
90403024089,Anand Nagar,90403024089,08-Jan-21,08-Jan-21
90403024090,Chanchalguda,90403024090,08-Jan-21,08-Jan-21
90403024091,Professors Colony,90403024091,08-Jan-21,08-Jan-21
90403024092,Paltan,90403024092,08-Jan-21,08-Jan-21
90403024093,Dayanand Nagar,90403024093,08-Jan-21,08-Jan-21
90403025094,LIC Colony,90403025094,08-Jan-21,08-Jan-21
90403025095,Madhava Nagar,90403025095,08-Jan-21,08-Jan-21
90403025096,Sapota Bagh,90403025096,08-Jan-21,08-Jan-21
90403025097,B-Complex,90403025097,08-Jan-21,08-Jan-21
90403025098,C & D quarters,90403025098,08-Jan-21,08-Jan-21
90403025099,APHB Colony,90403025099,08-Jan-21,08-Jan-21
90403026100,venkatadri Nagar,90403026100,08-Jan-21,08-Jan-21
90403026101,Tirumala Hills,90403026101,08-Jan-21,08-Jan-21
90403026102,Revenue board colony,90403026102,08-Jan-21,08-Jan-21
90403026103,Andhra Colony,90403026103,08-Jan-21,08-Jan-21
90403026104,Asmangad,90403026104,08-Jan-21,08-Jan-21
90403026105,APAU Colony,90403026105,08-Jan-21,08-Jan-21
90403026106,Kalyan Nagar,90403026106,08-Jan-21,08-Jan-21
90403027107,Bhulaxmi Nagar,90403027107,08-Jan-21,08-Jan-21
90403027108,VKD Nagar,90403027108,08-Jan-21,08-Jan-21
90403027109,Karan Bagh,90403027109,08-Jan-21,08-Jan-21
90403027110,SBH Bank Colony,90403027110,08-Jan-21,08-Jan-21
90403027111,Shankeshwar Bazar,90403027111,08-Jan-21,08-Jan-21
90403027112,Sairam nagar  ,90403027112,08-Jan-21,08-Jan-21
90403027113,Triveni nagar,90403027113,08-Jan-21,08-Jan-21
90403027114,"A, B, C, GA1, GA2 Colony",90403027114,08-Jan-21,08-Jan-21
90404028115,Prashant Nagar,90404028115,08-Jan-21,08-Jan-21
90404028116,East Prashant Nagar,90404028116,08-Jan-21,08-Jan-21
90404028117,Moosarambagh,90404028117,08-Jan-21,08-Jan-21
90404029118,Shalivahan Nagar,90404029118,08-Jan-21,08-Jan-21
90404029119,Vikas Nagar,90404029119,08-Jan-21,08-Jan-21
90404029120,Ganeshpuri Colony,90404029120,08-Jan-21,08-Jan-21
90404030121,Vidyuthnagar,90404030121,08-Jan-21,08-Jan-21
90404030122,Bhavani Nagar,90404030122,08-Jan-21,08-Jan-21
90404031123,Hanuman Nagar,90404031123,08-Jan-21,08-Jan-21
90404031124,Municipal Colony Basti,90404031124,08-Jan-21,08-Jan-21
90404032125,Chaitanyapuri,90404032125,08-Jan-21,08-Jan-21
90404032126,Indiranagar,90404032126,08-Jan-21,08-Jan-21
90404032127,Sai Nagar,90404032127,08-Jan-21,08-Jan-21
90404033128,Prabhat Nagar,90404033128,08-Jan-21,08-Jan-21
90404033129,Satyanarayana Puram,90404033129,08-Jan-21,08-Jan-21
90404034130,Phanigiri Colony,90404034130,08-Jan-21,08-Jan-21
90404034131,Laxmi narasimha Colony,90404034131,08-Jan-21,08-Jan-21
90404035132,Satyanagar,90404035132,08-Jan-21,08-Jan-21
90404035133,SRL Colony,90404035133,08-Jan-21,08-Jan-21
90404035134,Mohan Nagar,90404035134,08-Jan-21,08-Jan-21
90404036135,Kothapet,90404036135,08-Jan-21,08-Jan-21
90404036136,Kothapet Basti,90404036136,08-Jan-21,08-Jan-21
90404036137,Maruthinagar,90404036137,08-Jan-21,08-Jan-21
90404037138,New Maruthi Nagar,90404037138,08-Jan-21,08-Jan-21
90404037139,Ratna nagar Colony,90404037139,08-Jan-21,08-Jan-21
